id,user_id,parent_plan_input_id,input_source,title,description,category,planned_start,planned_duration_minutes,deadline_at,importance,difficulty,required_energy,required_focus,current_energy,current_focus,sleep_hours,stress_level,tasks_before_count,planned_minutes_before,daily_planned_minutes,minutes_since_previous,timezone_name,is_fixed_time,created_at
4b76612e-ac73-5c51-90d9-f3abd81dd0a0,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic study task 643,Synthetic training example; not observed human data.,chores,2025-08-30T05:00:00+00:00,60,2025-08-30T08:00:00+00:00,4,4,1,4,2.0,3.0,7.21,5.0,2,114,264,22.0,America/New_York,True,2025-08-29T19:00:00+00:00
329b7808-424c-5506-8ea5-c6db10d751c1,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic work task 644,Synthetic training example; not observed human data.,work,2025-08-30T14:00:00+00:00,75,2025-08-30T17:00:00+00:00,3,1,5,4,3.0,2.0,6.93,2.0,6,156,383,95.0,Europe/London,False,2025-08-28T11:00:00+00:00
832316ca-f018-5cd1-8ed2-38024a1e0aab,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic health task 645,Synthetic training example; not observed human data.,work,2025-08-30T21:00:00+00:00,75,2025-08-31T01:00:00+00:00,2,4,4,2,1.0,,6.14,1.0,6,156,334,47.0,America/Denver,False,2025-08-29T12:00:00+00:00
2cd7ff99-3915-5235-86a4-956da9158b02,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic chores task 646,Synthetic training example; not observed human data.,health,2025-08-31T07:00:00+00:00,120,2025-08-31T10:00:00+00:00,1,4,1,1,1.0,1.0,5.67,2.0,3,174,419,58.0,America/New_York,True,2025-08-29T11:00:00+00:00
c5fbeabe-4b18-56c2-900d-a19dbdbd9866,88c95f3e-e77d-580c-94db-aae0db1b55d7,,user,Synthetic creative task 647,Synthetic training example; not observed human data.,chores,2025-08-31T17:00:00+00:00,45,2025-08-31T23:00:00+00:00,2,4,1,3,,5.0,8.39,3.0,2,94,229,87.0,Europe/London,False,2025-08-31T09:00:00+00:00
87a3b0d8-1774-5400-b312-3e0ce92d75ad,de048897-3bb6-56d1-a408-b1afaa49290e,,user,Synthetic social task 648,Synthetic training example; not observed human data.,health,2025-08-31T23:00:00+00:00,30,2025-09-01T07:00:00+00:00,4,5,5,3,1.0,4.0,5.91,4.0,7,413,655,15.0,America/Denver,False,2025-08-30T09:00:00+00:00
2107a25b-2acd-58d0-92bf-73c9bcb563c3,0bc5c71e-e6d5-5fed-8e0d-571f85685b5f,,user,Synthetic study task 649,Synthetic training example; not observed human data.,work,2025-09-01T10:00:00+00:00,90,2025-09-01T15:00:00+00:00,1,1,5,1,5.0,3.0,7.59,1.0,4,216,347,50.0,Asia/Seoul,True,2025-08-30T02:00:00+00:00
2e4395f0-0a52-599a-97ff-3cb43c6e544d,88dcec12-9cb8-559e-93d3-cbb51dd78fbf,,user,Synthetic work task 650,Synthetic training example; not observed human data.,study,2025-09-01T17:00:00+00:00,75,2025-09-01T23:00:00+00:00,4,3,2,1,4.0,4.0,6.76,5.0,7,161,314,36.0,America/New_York,False,2025-08-30T07:00:00+00:00
bf28d2f9-59f2-5a9a-9864-da4ef90835ed,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic health task 651,Synthetic training example; not observed human data.,creative,2025-09-02T03:00:00+00:00,30,2025-09-02T07:00:00+00:00,1,3,1,2,5.0,5.0,6.16,3.0,2,106,372,52.0,Europe/London,False,2025-08-31T04:00:00+00:00
6c77387c-4e0c-5269-b4c2-a038bf69f361,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic chores task 652,Synthetic training example; not observed human data.,work,2025-09-02T12:00:00+00:00,60,2025-09-02T14:00:00+00:00,2,2,2,3,1.0,2.0,6.56,,0,0,143,,America/Denver,True,2025-08-31T07:00:00+00:00
82737e74-a7c2-5b46-b08a-3bccdc0bbcde,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic creative task 653,Synthetic training example; not observed human data.,chores,2025-09-02T21:00:00+00:00,20,2025-09-03T04:00:00+00:00,1,4,3,4,3.0,4.0,8.67,3.0,0,0,36,,America/New_York,False,2025-09-02T09:00:00+00:00
202407e5-1e3e-57d8-9c1b-c702afa6bb0c,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic social task 654,Synthetic training example; not observed human data.,creative,2025-09-03T05:00:00+00:00,60,2025-09-03T13:00:00+00:00,4,2,2,2,1.0,4.0,7.48,2.0,1,32,262,83.0,America/Denver,False,2025-09-01T03:00:00+00:00
35ec9885-615f-57c3-bcdb-c43daeb19289,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic study task 655,Synthetic training example; not observed human data.,chores,2025-09-03T17:00:00+00:00,75,2025-09-03T19:00:00+00:00,5,3,5,5,2.0,3.0,6.95,5.0,0,0,99,,Asia/Seoul,True,2025-09-01T01:00:00+00:00
d96be516-a475-5d70-88c3-4bbaeb009160,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic work task 656,Synthetic training example; not observed human data.,work,2025-09-04T02:00:00+00:00,90,2025-09-04T08:00:00+00:00,5,4,2,1,1.0,5.0,7.08,1.0,4,124,448,31.0,Europe/London,False,2025-09-03T08:00:00+00:00
c395cc92-f171-5ec1-921b-4ee4e7d3be23,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic health task 657,Synthetic training example; not observed human data.,work,2025-09-04T10:00:00+00:00,45,2025-09-04T12:00:00+00:00,3,5,1,5,2.0,3.0,5.98,5.0,4,116,364,93.0,Asia/Seoul,False,2025-09-03T10:00:00+00:00
465a20c7-ea6e-5850-8601-ee74c43370a9,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic chores task 658,Synthetic training example; not observed human data.,study,2025-09-04T18:00:00+00:00,60,2025-09-04T20:00:00+00:00,5,2,2,4,2.0,1.0,8.36,4.0,1,32,277,57.0,America/New_York,True,2025-09-04T05:00:00+00:00
5c1f2fee-2ee9-57d8-93da-ffe437f29b46,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic creative task 659,Synthetic training example; not observed human data.,creative,2025-09-05T02:00:00+00:00,75,2025-09-05T08:00:00+00:00,3,1,5,4,1.0,3.0,5.9,2.0,7,336,592,60.0,Europe/London,False,2025-09-04T10:00:00+00:00
ca2d4099-2ac4-569f-a687-3fd50379fc0c,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic social task 660,Synthetic training example; not observed human data.,health,2025-09-05T12:00:00+00:00,30,2025-09-05T14:00:00+00:00,2,3,2,4,2.0,1.0,7.67,3.0,0,0,208,,Europe/London,False,2025-09-03T14:00:00+00:00
761173a2-6856-5594-83f1-fed6b5b477a7,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic study task 661,Synthetic training example; not observed human data.,work,2025-09-05T21:00:00+00:00,60,2025-09-06T05:00:00+00:00,3,3,2,2,1.0,3.0,9.13,1.0,5,320,458,97.0,America/New_York,True,2025-09-05T09:00:00+00:00
c57554e6-6bd5-5d4d-b1ce-21eff0b3dca6,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic work task 662,Synthetic training example; not observed human data.,study,2025-09-06T07:00:00+00:00,45,2025-09-06T15:00:00+00:00,1,5,1,3,5.0,1.0,8.15,5.0,2,54,118,98.0,America/Denver,False,2025-09-04T11:00:00+00:00
a9766316-1c67-58d6-8219-75982d1c78f7,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic health task 663,Synthetic training example; not observed human data.,chores,2025-09-06T16:00:00+00:00,30,2025-09-06T21:00:00+00:00,3,3,3,2,5.0,1.0,6.28,2.0,3,87,285,41.0,America/New_York,False,2025-09-03T21:00:00+00:00
f4efc2af-1ff5-584b-ac73-c832dbf07516,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic chores task 664,Synthetic training example; not observed human data.,social,2025-09-07T01:00:00+00:00,45,2025-09-07T03:00:00+00:00,4,4,3,3,4.0,1.0,5.12,3.0,0,0,262,,America/New_York,True,2025-09-04T10:00:00+00:00
0eaee00c-5191-507a-ba97-916206967903,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic creative task 665,Synthetic training example; not observed human data.,study,2025-09-07T11:00:00+00:00,20,2025-09-07T17:00:00+00:00,3,5,2,2,2.0,1.0,7.14,4.0,3,69,209,25.0,America/New_York,False,2025-09-07T05:00:00+00:00
990a46d2-212d-535a-966b-95b659a57d72,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic social task 666,Synthetic training example; not observed human data.,creative,2025-09-07T18:00:00+00:00,20,2025-09-08T02:00:00+00:00,3,4,4,5,,4.0,7.94,1.0,1,67,299,12.0,America/Denver,False,2025-09-07T07:00:00+00:00
e79dc3c8-8852-5622-bfbb-a6e7f335967e,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic study task 667,Synthetic training example; not observed human data.,chores,2025-09-08T04:00:00+00:00,90,2025-09-08T11:00:00+00:00,2,3,4,4,5.0,2.0,7.7,4.0,6,336,529,106.0,Europe/London,True,2025-09-06T22:00:00+00:00
ecba3ae8-b9ad-5f2b-906c-eb44e1455dec,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic work task 668,Synthetic training example; not observed human data.,social,2025-09-08T12:00:00+00:00,45,2025-09-08T21:00:00+00:00,1,3,3,5,4.0,,,1.0,3,165,247,51.0,Europe/London,False,2025-09-06T21:00:00+00:00
4695456b-2740-52ae-91f0-43001416203c,c50c5be2-238a-5b9b-8626-ded1762889e1,,user,Synthetic health task 669,Synthetic training example; not observed human data.,health,2025-09-08T21:00:00+00:00,45,2025-09-09T02:00:00+00:00,4,4,5,5,5.0,2.0,6.13,1.0,4,180,384,115.0,America/Denver,False,2025-09-07T00:00:00+00:00
4fcdf8b7-ed23-59de-a115-996bf7478b48,d0cd7e3b-95b6-509b-90d1-0341e4e89bc4,,user,Synthetic chores task 670,Synthetic training example; not observed human data.,work,2025-09-09T05:00:00+00:00,20,2025-09-09T12:00:00+00:00,5,5,5,2,1.0,3.0,8.93,1.0,4,276,454,112.0,Europe/London,True,2025-09-06T11:00:00+00:00
db8fa60d-8349-5f51-88a3-756f0d6e60b2,e6021cfa-aea9-5c0c-9134-dbd3e0388619,,user,Synthetic creative task 671,Synthetic training example; not observed human data.,work,2025-09-09T17:00:00+00:00,20,2025-09-09T21:00:00+00:00,1,5,3,4,3.0,5.0,6.07,4.0,0,0,134,,America/Denver,False,2025-09-09T03:00:00+00:00
ca28e14b-d1ec-5187-aae8-d04a9a5f1722,ea34b572-d755-504d-9b93-e958dd4325a8,,user,Synthetic social task 672,Synthetic training example; not observed human data.,social,2025-09-10T00:00:00+00:00,45,2025-09-10T08:00:00+00:00,2,5,4,4,1.0,5.0,7.95,5.0,5,300,555,114.0,Europe/London,False,2025-09-08T23:00:00+00:00
94246917-56c8-502c-ba39-be9f5e331336,86c4e7a5-9c0b-561d-95ff-5fa13358ef3d,,user,Synthetic study task 673,Synthetic training example; not observed human data.,social,2025-09-10T10:00:00+00:00,20,2025-09-10T19:00:00+00:00,4,4,5,2,3.0,5.0,5.01,1.0,4,192,385,45.0,Europe/London,True,2025-09-10T05:00:00+00:00
60fb6292-16c9-5f94-b2db-d2a828c57afe,8540b559-3cc4-5c42-a148-b32c0e542f49,,user,Synthetic work task 674,Synthetic training example; not observed human data.,work,2025-09-10T18:00:00+00:00,30,2025-09-10T20:00:00+00:00,3,1,2,2,2.0,4.0,7.32,1.0,0,0,219,,Asia/Seoul,False,2025-09-08T10:00:00+00:00
cf8f4d22-8e75-55f4-913d-f0bd72e7038a,43079c57-f179-576a-9d90-d4a0dba7f88d,,user,Synthetic health task 675,Synthetic training example; not observed human data.,creative,2025-09-11T02:00:00+00:00,30,2025-09-11T10:00:00+00:00,3,1,3,4,4.0,4.0,6.86,4.0,3,207,256,114.0,America/Denver,False,2025-09-10T04:00:00+00:00
f2c3ba64-8500-59c2-b24f-459642232b61,085ce621-8cfa-5e7e-844c-9f927d3ca9ca,,user,Synthetic chores task 676,Synthetic training example; not observed human data.,study,2025-09-11T12:00:00+00:00,45,2025-09-11T14:00:00+00:00,3,4,2,3,3.0,1.0,5.6,2.0,3,72,235,48.0,America/Denver,True,2025-09-09T15:00:00+00:00
cb956f02-aee2-573a-9279-b91983255784,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic creative task 677,Synthetic training example; not observed human data.,study,2025-09-11T22:00:00+00:00,30,2025-09-12T01:00:00+00:00,4,3,1,3,1.0,3.0,8.29,3.0,3,75,151,118.0,Europe/London,False,2025-09-09T09:00:00+00:00
3e770bfe-1b2e-5d9c-b986-83e038c2fb5d,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic social task 678,Synthetic training example; not observed human data.,chores,2025-09-12T05:00:00+00:00,30,2025-09-12T10:00:00+00:00,3,3,4,1,2.0,2.0,8.53,5.0,3,90,165,50.0,Asia/Seoul,False,2025-09-11T01:00:00+00:00
8d7cadab-fc15-5c23-985b-577f7c0fb069,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic study task 679,Synthetic training example; not observed human data.,health,2025-09-12T16:00:00+00:00,90,2025-09-12T22:00:00+00:00,4,1,5,5,1.0,2.0,6.81,5.0,2,62,201,72.0,Europe/London,True,2025-09-11T23:00:00+00:00
95999892-9f27-5862-a96b-2f35cb2418cb,8bc6e328-fb8b-5a5c-a58a-14a8c2410e29,,user,Synthetic work task 680,Synthetic training example; not observed human data.,creative,2025-09-13T01:00:00+00:00,45,2025-09-13T03:00:00+00:00,3,5,3,4,1.0,4.0,6.66,2.0,3,69,118,20.0,America/Denver,False,2025-09-11T20:00:00+00:00
18a99ee5-8adc-52be-9107-d676336ab2fe,8810bba3-fe6f-5164-97ea-28fc1a5d3ce6,,user,Synthetic health task 681,Synthetic training example; not observed human data.,chores,2025-09-13T09:00:00+00:00,45,2025-09-13T17:00:00+00:00,3,3,4,1,2.0,1.0,6.46,5.0,6,330,510,16.0,America/Denver,False,2025-09-13T06:00:00+00:00
fbc338d5-c658-5c12-b296-b1306f5073db,581ed008-7258-549b-ba24-c77ff274c4ea,,user,Synthetic chores task 682,Synthetic training example; not observed human data.,social,2025-09-13T17:00:00+00:00,90,2025-09-13T23:00:00+00:00,2,3,1,5,3.0,3.0,7.34,2.0,0,0,231,,America/New_York,True,2025-09-10T21:00:00+00:00
bdf3edf5-8d4a-5bb0-8e16-a55e1ea9ebba,14e46070-429e-5480-b565-72b274ed96c5,,user,Synthetic creative task 683,Synthetic training example; not observed human data.,work,2025-09-14T03:00:00+00:00,45,2025-09-14T07:00:00+00:00,2,4,4,5,4.0,2.0,7.92,,3,81,238,35.0,America/Denver,False,2025-09-13T17:00:00+00:00
7071250d-b8ed-5631-99a4-9801561d7408,be58bfdf-03f4-5c3b-8db5-ad0d70fbb873,,user,Synthetic social task 684,Synthetic training example; not observed human data.,social,2025-09-14T14:00:00+00:00,75,2025-09-14T19:00:00+00:00,5,4,5,1,1.0,4.0,6.71,4.0,6,234,506,28.0,Europe/London,False,2025-09-14T11:00:00+00:00
043bd791-ba85-5d4d-b4b3-eb62763acb7f,52077bac-eeba-5ecc-aeff-51ad3edf080b,,user,Synthetic study task 685,Synthetic training example; not observed human data.,work,2025-09-14T21:00:00+00:00,120,2025-09-15T03:00:00+00:00,1,5,1,2,,5.0,7.82,4.0,5,120,247,25.0,America/New_York,True,2025-09-12T22:00:00+00:00
068286f5-39c0-5cc8-8134-46d47abff5d3,e02d4f01-1842-5a6a-a67c-42e207144343,,user,Synthetic work task 686,Synthetic training example; not observed human data.,chores,2025-09-15T08:00:00+00:00,45,2025-09-15T12:00:00+00:00,4,3,2,2,1.0,3.0,8.33,4.0,1,66,312,66.0,Asia/Seoul,False,2025-09-13T15:00:00+00:00
4b764de8-3383-5993-9516-d35d9b7fb9ae,88c95f3e-e77d-580c-94db-aae0db1b55d7,,user,Synthetic health task 687,Synthetic training example; not observed human data.,work,2025-09-15T14:00:00+00:00,120,2025-09-15T22:00:00+00:00,3,4,5,5,2.0,5.0,8.37,4.0,4,132,441,20.0,Europe/London,False,2025-09-12T18:00:00+00:00
4ad92c05-e705-5573-b189-883d1c68dd6b,de048897-3bb6-56d1-a408-b1afaa49290e,,user,Synthetic chores task 688,Synthetic training example; not observed human data.,social,2025-09-16T00:00:00+00:00,120,2025-09-16T07:00:00+00:00,5,4,2,3,1.0,3.0,5.45,2.0,3,141,404,95.0,Europe/London,True,2025-09-14T00:00:00+00:00
2251b549-605c-586f-8a9b-865d578086d9,0bc5c71e-e6d5-5fed-8e0d-571f85685b5f,,user,Synthetic creative task 689,Synthetic training example; not observed human data.,study,2025-09-16T10:00:00+00:00,20,2025-09-16T13:00:00+00:00,1,5,3,2,4.0,2.0,4.96,3.0,4,252,411,111.0,America/New_York,False,2025-09-14T12:00:00+00:00
6d47e1e1-bb52-5d1c-a028-d9cfd8bd4417,88dcec12-9cb8-559e-93d3-cbb51dd78fbf,,user,Synthetic social task 690,Synthetic training example; not observed human data.,work,2025-09-16T18:00:00+00:00,45,2025-09-16T23:00:00+00:00,3,1,1,5,2.0,3.0,6.2,5.0,4,260,461,19.0,Europe/London,False,2025-09-15T16:00:00+00:00
a665e785-be17-59fa-81f4-cf3a84f4db9c,3ec27e4b-f5ed-59be-a1cb-116d3513f950,,user,Synthetic study task 691,Synthetic training example; not observed human data.,creative,2025-09-17T03:00:00+00:00,45,2025-09-17T07:00:00+00:00,5,2,5,5,2.0,,5.85,4.0,5,280,527,76.0,Europe/London,True,2025-09-15T09:00:00+00:00
ebe2e692-4d3e-58e3-ad6d-a8c7c06fc17c,ee227133-fc5b-54ac-b693-f80a5f3b46b2,,user,Synthetic work task 692,Synthetic training example; not observed human data.,social,2025-09-17T12:00:00+00:00,20,2025-09-17T20:00:00+00:00,2,3,5,4,5.0,5.0,8.42,1.0,0,0,106,,America/Denver,False,2025-09-16T04:00:00+00:00
8db14e15-e7da-54b4-bf7d-c3f159e2476f,5547a1d0-f5a8-5c88-ac0a-936053d79379,,user,Synthetic health task 693,Synthetic training example; not observed human data.,social,2025-09-17T20:00:00+00:00,60,2025-09-17T22:00:00+00:00,1,5,4,1,2.0,5.0,8.09,3.0,4,212,469,102.0,Asia/Seoul,False,2025-09-17T02:00:00+00:00
8727bc6c-6d4f-5f60-b77e-b0dac21505f6,bb7fcb4f-13b1-5608-996a-3427e85e1a8d,,user,Synthetic chores task 694,Synthetic training example; not observed human data.,health,2025-09-18T05:00:00+00:00,60,2025-09-18T09:00:00+00:00,5,5,5,4,5.0,4.0,5.16,2.0,4,112,370,61.0,Europe/London,True,2025-09-15T20:00:00+00:00
0f32fbdf-793d-59b5-a03b-10dc47cb9d17,a341c037-5f9f-5554-a6dc-4bf19b643bd8,,user,Synthetic creative task 695,Synthetic training example; not observed human data.,health,2025-09-18T16:00:00+00:00,60,2025-09-18T19:00:00+00:00,1,5,5,1,5.0,3.0,7.77,1.0,3,126,314,67.0,America/New_York,False,2025-09-17T13:00:00+00:00
b0e3afa9-5d17-5bbf-80bd-b133d3999b71,a65d7356-32ab-57a6-bb05-e99b25a4f227,,user,Synthetic social task 696,Synthetic training example; not observed human data.,study,2025-09-19T01:00:00+00:00,60,2025-09-19T10:00:00+00:00,5,2,4,4,1.0,4.0,6.51,4.0,1,30,250,59.0,Europe/London,False,2025-09-16T03:00:00+00:00
79a4d302-8284-52f6-bb3b-f7a23835061c,52e067fa-bce9-5729-8e04-a185f102b79b,,user,Synthetic study task 697,Synthetic training example; not observed human data.,health,2025-09-19T08:00:00+00:00,20,2025-09-19T17:00:00+00:00,4,5,4,1,4.0,2.0,,3.0,6,210,392,60.0,America/New_York,True,2025-09-16T17:00:00+00:00
359daa9a-fc79-504f-8c5e-47da0ad1a96c,129e8dc8-9a26-59ad-ac1b-2d7cc70c7f85,,user,Synthetic work task 698,Synthetic training example; not observed human data.,study,2025-09-19T18:00:00+00:00,20,2025-09-20T03:00:00+00:00,2,4,4,4,5.0,4.0,8.25,3.0,0,0,244,,America/Denver,False,2025-09-17T01:00:00+00:00
ab7f65bc-d9fe-5bc8-8a8e-7b416751baeb,a958afa2-7da1-5c63-83df-83a452bfa6c1,,user,Synthetic health task 699,Synthetic training example; not observed human data.,social,2025-09-20T03:00:00+00:00,20,2025-09-20T05:00:00+00:00,4,1,4,5,3.0,4.0,6.27,4.0,3,60,221,112.0,America/Denver,False,2025-09-17T10:00:00+00:00
0a2b981f-d858-5aab-900b-21b5e159bddd,e71f35b5-19c3-5dd4-af5e-2504f4998805,,user,Synthetic chores task 700,Synthetic training example; not observed human data.,chores,2025-09-20T14:00:00+00:00,75,2025-09-20T21:00:00+00:00,5,5,1,5,5.0,2.0,6.68,5.0,7,231,488,16.0,Asia/Seoul,True,2025-09-20T09:00:00+00:00
1e35d0ed-829a-5509-912c-bae3a9ab6408,32642b4e-b231-5e40-8264-576190ae7332,,user,Synthetic creative task 701,Synthetic training example; not observed human data.,health,2025-09-20T23:00:00+00:00,75,2025-09-21T01:00:00+00:00,1,2,1,5,5.0,5.0,5.86,4.0,7,259,541,70.0,Asia/Seoul,False,2025-09-20T00:00:00+00:00
958bb50c-2a02-5a41-89a0-666031f7a63d,0f4352eb-6df3-593f-900a-f893bdfa855a,,user,Synthetic social task 702,Synthetic training example; not observed human data.,health,2025-09-21T05:00:00+00:00,30,2025-09-21T09:00:00+00:00,3,5,5,3,5.0,3.0,5.6,5.0,1,60,119,103.0,America/New_York,False,2025-09-19T20:00:00+00:00
ba672526-e393-5a25-96ec-1331ca4b8cf0,f4743d2c-248c-5d4c-84ed-445ab21f715e,,user,Synthetic study task 703,Synthetic training example; not observed human data.,creative,2025-09-21T16:00:00+00:00,30,2025-09-21T22:00:00+00:00,1,1,4,4,4.0,3.0,6.45,4.0,7,420,675,56.0,Europe/London,True,2025-09-18T20:00:00+00:00
3b535c35-a46a-5a9a-b0c8-9e3d281e27b9,fa89e9cd-d097-5bf8-b64c-a3ea68392403,,user,Synthetic work task 704,Synthetic training example; not observed human data.,chores,2025-09-21T23:00:00+00:00,75,2025-09-22T02:00:00+00:00,3,3,5,1,,5.0,7.23,2.0,6,354,463,66.0,America/New_York,False,2025-09-20T01:00:00+00:00
3760e52c-72d9-50dd-878f-f51d26ce7d06,ef12750e-38b8-5dcd-b320-67e31fe54bc4,,user,Synthetic health task 705,Synthetic training example; not observed human data.,creative,2025-09-22T08:00:00+00:00,30,2025-09-22T17:00:00+00:00,1,1,3,2,2.0,5.0,7.97,5.0,2,68,241,20.0,Europe/London,False,2025-09-20T10:00:00+00:00
2cb269b4-cf8c-5625-9415-7f658765bf3f,19ec7846-53f3-53cf-8b71-ad08221aa04e,,user,Synthetic chores task 706,Synthetic training example; not observed human data.,study,2025-09-22T19:00:00+00:00,30,2025-09-23T00:00:00+00:00,3,4,4,3,3.0,5.0,8.73,3.0,3,90,296,74.0,America/New_York,True,2025-09-21T14:00:00+00:00
15fd6f21-b4d5-5239-81dd-27dc9c0025b9,f3f8deee-c8d2-56e3-9610-36180b9d3936,,user,Synthetic creative task 707,Synthetic training example; not observed human data.,health,2025-09-23T03:00:00+00:00,120,2025-09-23T05:00:00+00:00,4,2,3,3,3.0,1.0,4.94,1.0,7,357,573,70.0,Asia/Seoul,False,2025-09-22T11:00:00+00:00
88a795fd-a21a-5654-a47b-f42535078fc9,b9d51735-7bd6-5b87-aab2-0ece034003fb,,user,Synthetic social task 708,Synthetic training example; not observed human data.,health,2025-09-23T14:00:00+00:00,90,2025-09-23T23:00:00+00:00,3,3,2,1,4.0,5.0,7.51,1.0,7,147,384,87.0,America/Denver,False,2025-09-21T13:00:00+00:00
12dd95d5-0171-5fc8-8e02-b7a5183db2b6,c50c5be2-238a-5b9b-8626-ded1762889e1,,user,Synthetic study task 709,Synthetic training example; not observed human data.,creative,2025-09-23T21:00:00+00:00,45,2025-09-24T06:00:00+00:00,2,4,3,2,2.0,1.0,5.87,3.0,0,0,134,,Asia/Seoul,True,2025-09-21T19:00:00+00:00
b67b3f6b-143e-5812-97d1-d48469a75009,d0cd7e3b-95b6-509b-90d1-0341e4e89bc4,,user,Synthetic work task 710,Synthetic training example; not observed human data.,creative,2025-09-24T08:00:00+00:00,60,2025-09-24T15:00:00+00:00,5,2,3,2,1.0,2.0,5.87,4.0,3,102,276,97.0,Asia/Seoul,False,2025-09-23T20:00:00+00:00
3c13a03d-a73a-53c9-a665-7a093026a608,e6021cfa-aea9-5c0c-9134-dbd3e0388619,,user,Synthetic health task 711,Synthetic training example; not observed human data.,work,2025-09-24T17:00:00+00:00,45,2025-09-25T02:00:00+00:00,3,3,3,2,4.0,5.0,5.76,3.0,2,108,332,111.0,Asia/Seoul,False,2025-09-23T06:00:00+00:00
e5d55e39-5fe8-56b8-bc2f-85a85cab70b3,ea34b572-d755-504d-9b93-e958dd4325a8,,user,Synthetic chores task 712,Synthetic training example; not observed human data.,social,2025-09-24T23:00:00+00:00,60,2025-09-25T07:00:00+00:00,2,3,3,4,5.0,5.0,8.3,4.0,1,35,169,73.0,Europe/London,True,2025-09-24T13:00:00+00:00
875988f3-87f9-5ee9-bc5e-82acb3c0ad60,86c4e7a5-9c0b-561d-95ff-5fa13358ef3d,,user,Synthetic creative task 713,Synthetic training example; not observed human data.,study,2025-09-25T10:00:00+00:00,60,2025-09-25T18:00:00+00:00,2,1,3,5,5.0,1.0,6.96,5.0,1,44,187,94.0,America/Denver,False,2025-09-23T16:00:00+00:00
ee591efc-b0a2-5f20-9e5d-7bedb9e312bf,8540b559-3cc4-5c42-a148-b32c0e542f49,,user,Synthetic social task 714,Synthetic training example; not observed human data.,creative,2025-09-25T19:00:00+00:00,45,2025-09-26T02:00:00+00:00,3,5,5,4,4.0,,8.5,,6,354,629,50.0,America/New_York,False,2025-09-25T17:00:00+00:00
74fc051a-0e09-530c-a395-c6c504bf97f4,43079c57-f179-576a-9d90-d4a0dba7f88d,,user,Synthetic study task 715,Synthetic training example; not observed human data.,work,2025-09-26T05:00:00+00:00,90,2025-09-26T08:00:00+00:00,5,1,3,1,3.0,3.0,8.17,1.0,2,80,181,67.0,Asia/Seoul,True,2025-09-25T15:00:00+00:00
9b9744ac-2602-5920-8c3e-71b83d6fd678,085ce621-8cfa-5e7e-844c-9f927d3ca9ca,,user,Synthetic work task 716,Synthetic training example; not observed human data.,work,2025-09-26T12:00:00+00:00,75,2025-09-26T15:00:00+00:00,3,1,1,1,1.0,3.0,8.53,1.0,3,69,178,99.0,Europe/London,False,2025-09-26T04:00:00+00:00
9d9cf387-6a24-5226-b228-8d04e9eb1a48,1f5778a1-354e-5988-becd-adc9f7cbd869,,user,Synthetic health task 717,Synthetic training example; not observed human data.,social,2025-09-26T22:00:00+00:00,60,2025-09-27T02:00:00+00:00,5,4,2,3,1.0,5.0,6.64,1.0,5,195,424,114.0,America/New_York,False,2025-09-26T06:00:00+00:00
f34fe62d-7fb1-5198-8d93-63986b298869,7af52dc6-fcea-5393-b152-ecfd8cfde1a9,,user,Synthetic chores task 718,Synthetic training example; not observed human data.,work,2025-09-27T05:00:00+00:00,75,2025-09-27T08:00:00+00:00,4,2,5,3,2.0,1.0,7.16,5.0,3,78,264,101.0,Europe/London,True,2025-09-25T14:00:00+00:00
ac8c74c6-7264-5f02-9332-f0ec40253f89,88293d32-f4fe-5672-aa66-85b0c3fe716c,,user,Synthetic creative task 719,Synthetic training example; not observed human data.,work,2025-09-27T17:00:00+00:00,75,2025-09-27T22:00:00+00:00,1,2,5,3,4.0,4.0,7.6,4.0,7,420,565,107.0,Asia/Seoul,False,2025-09-26T08:00:00+00:00
